"f_target","b1","design","rho_target","a1","a2","b0","b2","c1","c2","a0","c0","sigma_eY","ax_1","ax_2","bx_1","bx_2","p_x2","rho_U","rho_V","rho_total","rho_rel_U","bias_struct","var_A_given_X","bias_fit1_pop","var_A_given_XV","bias_fit3_pop","f_achieved","a2_rule","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.45,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.366666666666667,0.3,0,0,1,0.15,0.15,0.2,0.2,0.5,0.22,0.18,0.4,0.55,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.45,"a2_equal_a1",0.489946924115986,0.0333481996026748,1,0.47277386204059,0.0365361691864539,1,0.0411287914894311,0.0357101274465801,0.216,0.605171592512899,0.0418788582988898,1,-0.182973676493162,0.0408787399764825,0.99,0.585929292792805,0.0438343755721888,1,0.0523420110824533,0.0354434115200729,0.315,-0.187153447386298,0.0409522124674334,0.994,0.0331526671959574,0.0363739319141637,0.0366384345804941,0.0412700175544826,0.0414363728065549,0.0428975068633686,0.0364229890944287,0.0415506587586907,0.189946924115986,0.17277386204059,0.305171592512899,0.285929292792805,"sim","classical","norm",NA,1000,1000,314
0.5,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.333333333333333,0.333333333333333,0,0,1,0.15,0.15,0.2,0.2,0.5,0.2,0.2,0.4,0.5,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.5,"a2_equal_a1",0.489854511231512,0.0333096303887991,1,0.477157108863538,0.0365153299023864,1,0.030323323812057,0.0357078650538219,0.14,0.603651156150243,0.0418223865999938,1,-0.181110638508583,0.0408761678685092,0.994,0.587275715073034,0.0434864217159856,1,0.0486339143011985,0.0355843483471346,0.29,-0.187459218473655,0.041120810358509,0.996,0.0347091462061211,0.0380716964607523,0.0360193836871774,0.0438698125604262,0.0422886993466689,0.045828802392873,0.0359078596100729,0.0424229147860216,0.189854511231512,0.177157108863538,0.303651156150243,0.287275715073034,"sim","classical","norm",NA,1000,1000,314
0.55,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.3,0.366666666666667,0,0,1,0.15,0.15,0.2,0.2,0.5,0.18,0.22,0.4,0.45,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.55,"a2_equal_a1",0.490816492001366,0.0333020398973867,1,0.483829178327944,0.0365019279730458,1,0.0165663985985791,0.035701074237938,0.082,0.60478956615376,0.0418230996703035,1,-0.18142190328976,0.0409123478161622,0.994,0.591794677880456,0.0431786903149562,1,0.0429112626428731,0.0358218168990673,0.213,-0.189401432408452,0.0414465629318555,0.995,0.0336058720626537,0.0368312941007936,0.0360512550893845,0.0417127346144764,0.0382971245288427,0.0432683533361004,0.0359142805793928,0.0385825523716255,0.190816492001366,0.183829178327944,0.30478956615376,0.291794677880456,"sim","classical","norm",NA,1000,1000,314
0.6,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.266666666666667,0.4,0,0,1,0.15,0.15,0.2,0.2,0.5,0.16,0.24,0.4,0.4,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.6,"a2_equal_a1",0.49105980712941,0.0332925153947239,1,0.488562601171112,0.036534832083184,1,0.00592257626027534,0.0357224747446623,0.061,0.604923399221185,0.0417671971999642,1,-0.181593992863309,0.0408384940307743,0.994,0.594098972591838,0.0428931441548224,1,0.0400621294844078,0.0361492725606771,0.185,-0.191165903139898,0.0417339252289159,0.997,0.0334061061782321,0.0366509542131072,0.0355904965999118,0.0412488442168471,0.0403821383041111,0.0424591647440463,0.0361414657949527,0.0411875473552697,0.19105980712941,0.188562601171112,0.304923399221185,0.294098972591838,"sim","classical","norm",NA,1000,1000,314
0.65,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.233333333333333,0.433333333333333,0,0,1,0.15,0.15,0.2,0.2,0.5,0.14,0.26,0.4,0.35,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.65,"a2_equal_a1",0.488774320628763,0.0332838796668534,1,0.491372715256907,0.0365103072805226,1,-0.00624825177461483,0.0356775560148169,0.047,0.6025998225407,0.0418053931939365,1,-0.180848112573258,0.0408179579265487,0.992,0.594172610476954,0.0426715074850293,1,0.0360559080860446,0.0365382197138045,0.177,-0.191515179636969,0.0422134140151844,0.995,0.0342825877849283,0.0377303005696302,0.0364253854911319,0.0425143790743556,0.0416837843390629,0.0434994160215789,0.0375157789753902,0.0430200318884133,0.188774320628763,0.191372715256907,0.3025998225407,0.294172610476954,"sim","classical","norm",NA,1000,1000,314
0.7,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.2,0.466666666666667,0,0,1,0.15,0.15,0.2,0.2,0.5,0.12,0.28,0.4,0.3,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.7,"a2_equal_a1",0.488449240325269,0.0333004296369506,1,0.496007153147328,0.0365181125828627,1,-0.0180294343571553,0.0356701830143041,0.076,0.602010978201161,0.0418406147322575,1,-0.180476151967626,0.0408763731764064,0.992,0.595698526230886,0.042513369058998,1,0.0310538129492653,0.0370145728864576,0.122,-0.191159785314152,0.0428241642036142,0.992,0.0339145414179768,0.037262417087862,0.0353246135185065,0.0422131179158944,0.0404847610754906,0.0428739150300893,0.0367624299861313,0.042467282403955,0.188449240325269,0.196007153147328,0.302010978201161,0.295698526230886,"sim","classical","norm",NA,1000,1000,314
0.75,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.166666666666667,0.5,0,0,1,0.15,0.15,0.2,0.2,0.5,0.1,0.3,0.4,0.25,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.75,"a2_equal_a1",0.489172147814373,0.0332877709687348,1,0.502413554200555,0.0364919885911947,1,-0.0316466592816157,0.035734588004172,0.145,0.602930483649756,0.041750487878238,1,-0.181574258206712,0.0408631460054081,0.992,0.598618175580388,0.0422418415230926,1,0.0257928315234042,0.0377301356575257,0.103,-0.191901382202752,0.0435547410279212,0.989,0.0343918912932622,0.0376842214503398,0.0356873663815524,0.04280351765287,0.0416416671738523,0.0433414756948084,0.0378923466235398,0.0445408005399399,0.189172147814373,0.202413554200555,0.302930483649756,0.298618175580388,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.133333333333333,0.533333333333333,0,0,1,0.15,0.15,0.2,0.2,0.5,0.08,0.32,0.4,0.2,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.8,"a2_equal_a1",0.488831680655687,0.0332921889425574,1,0.505726176336026,0.0364882276776798,1,-0.0404481026122448,0.0357586462830379,0.213,0.602709369952166,0.0418180312580897,1,-0.181134631883044,0.0408921120621751,0.993,0.599388868750165,0.0421521202212315,1,0.024555538161841,0.0384950855834129,0.101,-0.192221586781238,0.0444225051380836,0.991,0.0342304057201473,0.0369438062883999,0.0365762279372164,0.0406540609870927,0.0397610980029226,0.0410431031509774,0.0394918862531386,0.043180409662133,0.188831680655687,0.205726176336026,0.302709369952166,0.299388868750165,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.1,0.566666666666667,0,0,1,0.15,0.15,0.2,0.2,0.5,0.06,0.34,0.4,0.15,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.85,"a2_equal_a1",0.4900910393823,0.0333356441436914,1,0.513011511430407,0.0364916825252605,1,-0.0547724949749489,0.0356390886443008,0.343,0.603249480097428,0.0418121434915173,1,-0.180406385241681,0.0408658697399968,0.994,0.60159391626184,0.042013235399098,1,0.0167032768595243,0.0393188729890895,0.082,-0.188881516891743,0.0454693151150858,0.984,0.0335150375811741,0.0365008423770262,0.03784380030152,0.0420701918857431,0.0408416695528898,0.0423547127494593,0.0409378294663901,0.0445831530534793,0.1900910393823,0.213011511430407,0.303249480097428,0.30159391626184,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.0666666666666667,0.6,0,0,1,0.15,0.15,0.2,0.2,0.5,0.04,0.36,0.4,0.1,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.9,"a2_equal_a1",0.487957983621922,0.033308700361115,1,0.515812797929707,0.0364686014469275,1,-0.0663432157355521,0.0356390540423682,0.476,0.601412024472452,0.0417866242860036,1,-0.180717805310359,0.0408292343719658,0.995,0.60055302373312,0.0418950657234872,1,0.0123761436341354,0.0404343116528406,0.0660000000000001,-0.187591582687934,0.0466952145595358,0.974,0.0332452726561218,0.0364709146520217,0.0348683157658922,0.0411182232684736,0.0395864329595059,0.0411537461122386,0.0407851661915879,0.0466172184619559,0.187957983621922,0.215812797929707,0.301412024472452,0.30055302373312,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0.0333333333333333,0.633333333333333,0,0,1,0.15,0.15,0.2,0.2,0.5,0.02,0.38,0.4,0.05,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.95,"a2_equal_a1",0.488692760579699,0.0333285724620622,1,0.521907320471257,0.0364464621667102,1,-0.0793266215211257,0.035615615962124,0.602,0.602428981297023,0.0418482310287946,1,-0.180782749025797,0.0408677450013755,0.993,0.60225100986876,0.041891862764678,1,0.00480501845961856,0.0416913091582591,0.064,-0.183721067550409,0.048188273263301,0.968,0.0333214529662905,0.0362307913798803,0.0354649957950791,0.0414951430249619,0.0406148061620668,0.0415204343699632,0.0427957466014637,0.0491032572090115,0.188692760579699,0.221907320471257,0.302428981297024,0.30225100986876,"sim","classical","norm",NA,1000,1000,314
1,0.3,"D2_varyA1Rho_WithX",0.4,0.6,0.6,0,0.3,0,0.666666666666667,0,0,1,0.15,0.15,0.2,0.2,0.5,0,0.4,0.4,0,0.18,0.955,0.18848167539267,0.595,0.302521008403361,1,"a2_equal_a1",0.487061033434951,0.0333596421489958,1,0.525529889989799,0.0364623976927991,1,-0.0917354842721836,0.035573891367577,0.726,0.601236825859438,0.0419047457390779,1,-0.181518958636896,0.0409416983641872,0.994,0.601189326703251,0.0419238431960461,1,-0.00191129531406022,0.0432828542223145,0.059,-0.180235316866289,0.0501333043263599,0.95,0.0339871547159212,0.0378053296878657,0.0373631330221534,0.0427098371202401,0.0404518634836198,0.0426906058271326,0.0453577791690941,0.0494199883436245,0.187061033434951,0.225529889989799,0.301236825859438,0.301189326703251,"sim","classical","norm",NA,1000,1000,314
0.05,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.95,0.05,0,0,1,0.15,0.15,0.2,0.2,0.5,0.57,0.03,0.6,0.95,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.05,"a2_equal_a1",0.488539433642463,0.0332996689991579,1,0.313822104670014,0.0412867022206555,1,0.277748259923195,0.0403803183019523,1,0.603661560323203,0.041773537118201,1,-0.183498839722888,0.0408613896604918,0.991,0.364170172711284,0.0613148715293388,1,0.250123899957576,0.0474097193368278,0.999,-0.0525779439266786,0.0473503482534177,0.188,0.0346324251210205,0.0419517097125762,0.0390333767959013,0.0426322627750384,0.0414174604524691,0.060654479787374,0.0451890433491782,0.047407685041002,0.188539433642463,0.0138221046700145,0.303661560323203,0.0641701727112842,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.9,0.1,0,0,1,0.15,0.15,0.2,0.2,0.5,0.54,0.06,0.6,0.9,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.1,"a2_equal_a1",0.488797925274639,0.0333410448040556,1,0.33102828520195,0.0414366747931852,1,0.251270418142002,0.0404727136585625,1,0.602447738946295,0.041870735138192,1,-0.180916458155535,0.0409515665299922,0.995,0.408849295637635,0.0582424148492974,1,0.21321892730801,0.0451090505321188,0.995,-0.0858799697231001,0.0452177276507918,0.484,0.0339131701194144,0.0416592057204567,0.0409203691409565,0.0419469369501459,0.039115644514586,0.0577193592404219,0.0458125069120945,0.043273535631278,0.188797925274639,0.0310282852019498,0.302447738946295,0.108849295637635,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.85,0.15,0,0,1,0.15,0.15,0.2,0.2,0.5,0.51,0.09,0.6,0.85,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.15,"a2_equal_a1",0.489693979397929,0.0333344486481472,1,0.346980872998789,0.0416297778414597,1,0.226684657608418,0.0406293672730858,1,0.601861017366873,0.0418137443158054,1,-0.1788666224518,0.0408857295323783,0.992,0.441929888433569,0.0558259599757991,1,0.186224830455725,0.0435303504831703,0.991,-0.110768179252412,0.0435496278560118,0.724,0.0333673489584001,0.0407897761721636,0.0413425971888057,0.0426183190180896,0.0410770441516,0.0554123998897418,0.0441261080905458,0.0439394730153322,0.189693979397929,0.0469808729987892,0.301861017366873,0.141929888433569,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.8,0.2,0,0,1,0.15,0.15,0.2,0.2,0.5,0.48,0.12,0.6,0.8,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.2,"a2_equal_a1",0.490029686502897,0.0333185907947832,1,0.363422920817971,0.0417736654139955,1,0.201026186372768,0.0407947906767895,0.999,0.602877268594702,0.0417798607054737,1,-0.179978171737188,0.0408435507753898,0.992,0.471259052370712,0.0537810271484807,1,0.162933992560703,0.0423577076854372,0.974,-0.133724058866898,0.0423079087847911,0.898,0.0337438775005404,0.03998072566252,0.038818460874053,0.0415401574082151,0.0397083475155829,0.0514277119542368,0.0404036663591882,0.0409617111117998,0.190029686502897,0.0634229208179711,0.302877268594702,0.171259052370712,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.75,0.25,0,0,1,0.15,0.15,0.2,0.2,0.5,0.45,0.15,0.6,0.75,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.25,"a2_equal_a1",0.489742614481307,0.0333565085811701,1,0.377989896719333,0.04187868469785,1,0.17783669040734,0.0409156041681148,0.994,0.602163520855357,0.0418813901474201,1,-0.17876797650844,0.0409125374684681,0.993,0.490601996379406,0.0521434417074123,1,0.147643300988275,0.0415347237123058,0.951,-0.148878974023814,0.0415379481483834,0.945,0.0334419557392134,0.0408123822792303,0.0395318193326419,0.0426853806013995,0.0419163885442032,0.0511063549967345,0.0399087410945354,0.0422449912708879,0.189742614481307,0.077989896719333,0.302163520855357,0.190601996379406,"sim","classical","norm",NA,1000,1000,314
0.3,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.7,0.3,0,0,1,0.15,0.15,0.2,0.2,0.5,0.42,0.18,0.6,0.7,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.3,"a2_equal_a1",0.488126426395474,0.0333740273464971,1,0.390966372247406,0.0419723657440492,1,0.154729696702536,0.0409498763019113,0.96,0.601527438535426,0.0418643292720226,1,-0.180618385901706,0.0408873282406923,0.988,0.506609400682322,0.0507445192307679,1,0.134325989537724,0.0409672337969866,0.896,-0.163765765798306,0.04101029343254,0.976,0.0317781785950855,0.039908791007493,0.0413462178134467,0.0414844038556543,0.0407296394847375,0.0496377163932317,0.0412087578081883,0.0409625768442554,0.188126426395474,0.0909663722474058,0.301527438535426,0.206609400682322,"sim","classical","norm",NA,1000,1000,314
0.35,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.65,0.35,0,0,1,0.15,0.15,0.2,0.2,0.5,0.39,0.21,0.6,0.65,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.35,"a2_equal_a1",0.486031973053308,0.0333188577746086,1,0.404040486334131,0.0420151815746226,1,0.130655497718071,0.0410993652219367,0.884,0.598660174757418,0.0418308350341901,1,-0.179332514825562,0.0409040270524973,0.99,0.518026915144547,0.0494839287848516,1,0.123135936186444,0.0407857510627426,0.85,-0.173978437636919,0.0407760586259991,0.989,0.033397463436239,0.0419172383813932,0.0410379777120281,0.0421604149868093,0.0411982491480679,0.0506221559190729,0.0406842185281237,0.0412728420356634,0.186031973053308,0.104040486334131,0.298660174757418,0.218026915144547,"sim","classical","norm",NA,1000,1000,314
0.4,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.6,0.4,0,0,1,0.15,0.15,0.2,0.2,0.5,0.36,0.24,0.6,0.6,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.4,"a2_equal_a1",0.488991463302516,0.0333008353618272,1,0.422075643449719,0.0420917089558061,1,0.106228315739465,0.0411226289816146,0.737,0.60389910597115,0.0417954468111687,1,-0.182909250411292,0.0408547700391983,0.996,0.535225170756755,0.0484082296395989,1,0.113298772453908,0.0407422441459764,0.8,-0.187179330214564,0.0407459037459973,0.997,0.0324542669465593,0.0412621277799145,0.0411213542673243,0.0417271591061928,0.0410845753433859,0.0484564602711507,0.0406776943642141,0.040972787633265,0.188991463302516,0.122075643449719,0.30389910597115,0.235225170756755,"sim","classical","norm",NA,1000,1000,314
0.45,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.55,0.45,0,0,1,0.15,0.15,0.2,0.2,0.5,0.33,0.27,0.6,0.55,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.45,"a2_equal_a1",0.489386300293635,0.0333435706608802,1,0.436645270050872,0.0421173591945569,1,0.0841619754556214,0.0411832989645714,0.541,0.603049694929608,0.0418616991672573,1,-0.180864135418474,0.0409078208651332,0.993,0.543911105673453,0.0474790091176573,1,0.107211389802816,0.0410472871140771,0.739,-0.193665589299904,0.0410836435852787,0.997,0.0325963900040962,0.0426852504192918,0.0419490795746888,0.0416613852870181,0.0403134672025413,0.0482101766090354,0.0416258249134943,0.0401074259962739,0.189386300293635,0.136645270050872,0.303049694929608,0.243911105673453,"sim","classical","norm",NA,1000,1000,314
0.5,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.5,0.5,0,0,1,0.15,0.15,0.2,0.2,0.5,0.3,0.3,0.6,0.5,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.5,"a2_equal_a1",0.489946924115986,0.0333481996026748,1,0.4530830062453,0.0422187939655643,1,0.0587615129052513,0.0412565906919579,0.285,0.605171592512899,0.0418788582988898,1,-0.182973676493162,0.0408787399764825,0.99,0.5553843664114,0.0467272608087086,1,0.099051044980911,0.0416252296950465,0.653,-0.202656798918319,0.0416153975344362,0.998,0.0331526671959574,0.042003732228339,0.0415366288355915,0.0412700175544826,0.0414363728065549,0.045814664523697,0.0421236899629564,0.0422752338288154,0.189946924115986,0.1530830062453,0.305171592512899,0.2553843664114,"sim","classical","norm",NA,1000,1000,314
0.55,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.45,0.55,0,0,1,0.15,0.15,0.2,0.2,0.5,0.27,0.33,0.6,0.45,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.55,"a2_equal_a1",0.489854511231512,0.0333096303887991,1,0.467161907752927,0.0422223646702604,1,0.0361138638132556,0.0412802935509951,0.145,0.603651156150243,0.0418223865999938,1,-0.181110638508583,0.0408761678685092,0.994,0.561177069408381,0.0459879474758348,1,0.0934843848325519,0.0424759386635723,0.58,-0.207000383057205,0.0424579702326545,0.998,0.0347091462061211,0.0438763458109477,0.0417280255058922,0.0438698125604262,0.0422886993466689,0.0484301392424396,0.0429011675285127,0.0436191509801559,0.189854511231512,0.167161907752927,0.303651156150243,0.261177069408381,"sim","classical","norm",NA,1000,1000,314
0.6,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.4,0.6,0,0,1,0.15,0.15,0.2,0.2,0.5,0.24,0.36,0.6,0.4,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.6,"a2_equal_a1",0.490816492001366,0.0333020398973867,1,0.484164743826075,0.0421933782201925,1,0.0105258595500508,0.0412647086789082,0.058,0.60478956615376,0.0418230996703035,1,-0.18142190328976,0.0409123478161622,0.994,0.569899189416989,0.0453048102796041,1,0.0866449032146752,0.0437191116181975,0.518,-0.212533699203462,0.0437677145998627,0.997,0.0336058720626537,0.0426959061370687,0.0414549329023521,0.0417127346144764,0.0382971245288427,0.0454956635170561,0.0436099848871941,0.0406660281920357,0.190816492001366,0.184164743826075,0.30478956615376,0.269899189416989,"sim","classical","norm",NA,1000,1000,314
0.65,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.35,0.65,0,0,1,0.15,0.15,0.2,0.2,0.5,0.21,0.39,0.6,0.35,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.65,"a2_equal_a1",0.49105980712941,0.0332925153947239,1,0.498953914609435,0.0422343030588765,1,-0.0125948314522194,0.0412834300875971,0.0530000000000001,0.604923399221185,0.0417671971999642,1,-0.181593992863309,0.0408384940307743,0.994,0.575518633863876,0.0447134143400462,1,0.0830804528554398,0.045437782186443,0.426,-0.218017268590479,0.0453904022085973,0.997,0.0334061061782321,0.0421711540416304,0.0409399978062147,0.0412488442168471,0.0403821383041111,0.0442855660383338,0.0453504588906029,0.0448561734011719,0.19105980712941,0.198953914609435,0.304923399221185,0.275518633863876,"sim","classical","norm",NA,1000,1000,314
0.7,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.3,0.7,0,0,1,0.15,0.15,0.2,0.2,0.5,0.18,0.42,0.6,0.3,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.7,"a2_equal_a1",0.488774320628763,0.0332838796668534,1,0.511823221945529,0.0421872362561024,1,-0.0366704877697704,0.0411904268112291,0.161,0.6025998225407,0.0418053931939365,1,-0.180848112573258,0.0408179579265487,0.992,0.57881411880319,0.0441793057816292,1,0.0789309766787119,0.0477438875792395,0.385,-0.221978908393155,0.0477585594549921,0.998,0.0342825877849283,0.0433263902128813,0.042077391085754,0.0425143790743556,0.0416837843390629,0.0450387356120569,0.0488297559838107,0.0487042579528475,0.188774320628763,0.211823221945529,0.3025998225407,0.27881411880319,"sim","classical","norm",NA,1000,1000,314
0.75,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.25,0.75,0,0,1,0.15,0.15,0.2,0.2,0.5,0.15,0.45,0.6,0.25,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.75,"a2_equal_a1",0.488449240325269,0.0333004296369506,1,0.526388159296594,0.0421886600928532,1,-0.0603040069389918,0.0412154074262797,0.301,0.602010978201161,0.0418406147322575,1,-0.180476151967626,0.0408763731764064,0.992,0.583366392838854,0.0437537381057674,1,0.073741413303901,0.050940891783877,0.3,-0.224564224850502,0.050958646090207,0.992,0.0339145414179768,0.0429541031592651,0.0406576974337799,0.0422131179158944,0.0404847610754906,0.0441995365288587,0.050587993220134,0.0504942996918066,0.188449240325269,0.226388159296594,0.302010978201161,0.283366392838854,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.2,0.8,0,0,1,0.15,0.15,0.2,0.2,0.5,0.12,0.48,0.6,0.2,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.8,"a2_equal_a1",0.489172147814373,0.0332877709687348,1,0.543282160588749,0.0420984574206418,1,-0.0862789998773049,0.0412134990227943,0.551,0.602930483649756,0.041750487878238,1,-0.181574258206712,0.0408631460054081,0.992,0.589011273092004,0.0432274811032292,1,0.069104199094257,0.0557215424837681,0.222,-0.228519573044181,0.0556709696818806,0.975,0.0343918912932622,0.0434038686696263,0.041486995795578,0.04280351765287,0.0416416671738523,0.0443940759807397,0.0558977972922511,0.0567264748950228,0.189172147814373,0.243282160588749,0.302930483649756,0.289011273092004,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.15,0.85,0,0,1,0.15,0.15,0.2,0.2,0.5,0.0899999999999999,0.51,0.6,0.15,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.85,"a2_equal_a1",0.488831680655687,0.0332921889425574,1,0.556460906182621,0.0420913619676194,1,-0.107685924199081,0.0412153944366091,0.72,0.602709369952166,0.0418180312580897,1,-0.181134631883044,0.0408921120621751,0.993,0.591957511811152,0.0428861202958616,1,0.0708790245826992,0.0628873493009955,0.202,-0.2348830418855,0.0627889783021014,0.965,0.0342304057201473,0.0417035474043037,0.0415362869043082,0.0406540609870927,0.0397610980029226,0.0418408301072357,0.0646402093755987,0.0624727617577255,0.188831680655687,0.256460906182621,0.302709369952166,0.291957511811152,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.1,0.9,0,0,1,0.15,0.15,0.2,0.2,0.5,0.06,0.54,0.6,0.1,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.9,"a2_equal_a1",0.4900910393823,0.0333356441436914,1,0.57347160302377,0.0419972621493109,1,-0.132887630380661,0.0410416946067781,0.882,0.603249480097428,0.0418121434915173,1,-0.180406385241681,0.0408658697399968,0.994,0.59697262873557,0.0424964806586938,1,0.0625815796314662,0.0751810754808716,0.146,-0.232971536220115,0.075192568446005,0.87,0.0335150375811741,0.0424432670193979,0.0428260980488421,0.0420701918857431,0.0408416695528898,0.0429107970129797,0.0779838484123838,0.0748442531113663,0.1900910393823,0.27347160302377,0.303249480097428,0.29697262873557,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,"D2_varyA1Rho_WithX",0.6,0.6,0.6,0,0.3,0.0499999999999999,0.95,0,0,1,0.15,0.15,0.2,0.2,0.5,0.03,0.57,0.6,0.0499999999999999,0.18,0.955,0.18848167539267,0.595,0.302521008403361,0.95,"a2_equal_a1",0.487957983621922,0.033308700361115,1,0.586469713027152,0.0418977096136013,1,-0.156807361172575,0.0409363214291318,0.967,0.601412024472452,0.0417866242860036,1,-0.180717805310359,0.0408292343719658,0.995,0.59826559291891,0.0421313303767141,1,0.0616550140058214,0.104180610960099,0.102,-0.237370269817665,0.104160677808692,0.623,0.0332452726561218,0.0412697043514226,0.0390934810647541,0.0411182232684736,0.0395864329595059,0.0413492373985439,0.105076653825875,0.106114489893409,0.187957983621922,0.286469713027152,0.301412024472452,0.29826559291891,"sim","classical","norm",NA,1000,1000,314
